0 1.34477 1.08647 
1 1.19793 1.06488 
2 0.713442 2.83796 
3 0.81452 1.70347 
4 1.67254 1.03626 
5 0.467476 2.11257 
6 0.761433 2.42621 
7 1.24038 1.03934 
8 1.33875 1.03237 
9 1.25705 1.0317 
10 1.68139 1.03577 
11 1.67165 1.03561 
12 0.761848 1.50717 
13 1.34773 1.04751 
14 1.04035 2.11921 
15 1.71008 1.03784 
16 1.66338 1.04107 
17 1.78995 1.05503 
18 1.71008 1.03868 
19 1.19199 1.04195 
20 1.66838 1.03921 
21 1.24908 1.03665 
22 0.813503 2.66441 
23 0.735049 1.50255 
24 0.791746 2.50558 
25 1.34591 1.03865 
26 0.734966 1.51216 
27 0.75475 1.59105 
28 0.739919 2.30751 
29 1.81569 1.06062 
30 0.724938 2.81395 
31 1.34236 1.01509 
32 0.842869 2.6238 
33 1.39988 1.96191 
34 1.70886 1.02534 
35 0.779233 2.63378 
36 0.648152 1.55647 
37 0.761186 2.80346 
38 0.91629 2.1203 
39 0.751653 2.81859 
40 0.766821 2.78339 
41 1.79702 1.19122 
42 0.971827 2.40456 
43 1.29599 1.02928 
44 0.8615 2.55565 
45 1.67802 1.05447 
46 0.711685 2.77892 
47 0.773386 2.58604 
48 0.786959 2.72583 
49 0.816333 2.73451 
50 0.818874 2.64767 
51 1.23006 1.03224 
52 1.36842 1.03465 
53 1.77778 1.15184 
54 0.79795 2.6939 
55 1.24821 1.04445 
56 1.64251 1.029 
57 1.21879 1.04134 
58 0.779107 2.7706 
59 0.796349 3.05365 
60 0.830156 2.79498 
61 0.838746 2.50888 
62 0.797077 2.63531 
63 0.861703 2.66335 
64 0.60528 2.75712 
65 1.19889 1.04312 
66 1.64237 1.05843 
67 1.52109 1.03531 
68 1.76645 1.04207 
69 0.832996 2.76927 
70 0.759034 2.66273 
71 1.76293 1.13797 
72 0.702919 1.56751 
73 0.784213 2.64989 
74 1.73543 1.03395 
75 0.838269 2.78141 
76 1.17343 1.05801 
77 0.838919 2.77144 
78 1.2683 1.0434 
79 1.66407 1.08393 
80 0.677228 2.75785 
81 1.68784 1.0362 
82 1.37665 1.03194 
83 0.828362 2.67926 
84 0.764955 2.48717 
85 1.27263 1.0411 
86 0.778806 1.45181 
87 0.840515 2.76196 
88 0.868481 2.44182 
89 1.76694 1.04587 
90 1.11436 1.04919 
91 0.827141 2.76821 
92 1.76676 1.06821 
93 1.33563 1.04051 
94 0.828103 1.41506 
95 0.75209 2.80678 
96 1.6281 1.0476 
97 1.31748 1.01568 
98 0.998439 1.40497 
99 0.787007 2.67944 
100 0.776631 2.33988 
101 1.61609 1.02806 
102 0.805336 2.74399 
103 0.787154 2.75555 
104 0.799282 1.72185 
105 1.54985 1.03212 
106 0.699722 2.71657 
107 0.76432 2.55379 
108 0.74806 1.49743 
109 1.62656 1.0454 
110 1.28844 1.02337 
111 1.66325 1.03692 
112 0.802801 2.60438 
113 0.82177 1.42576 
114 1.21196 1.031 
115 0.777557 2.29132 
116 1.22103 1.03738 
117 1.71964 1.10461 
118 1.74928 1.03496 
119 1.70142 1.03911 
120 0.708347 2.69149 
121 0.765414 1.51954 
122 0.798705 2.21998 
123 0.818071 2.37915 
124 0.816115 2.36201 
125 1.78367 1.04187 
126 0.747453 2.68756 
127 0.799363 2.40376 
128 1.75599 1.04064 
129 1.19299 1.03696 
130 0.824661 2.72576 
131 1.71285 1.03973 
132 0.681142 1.64423 
133 0.832853 2.65258 
134 0.784322 2.65606 
135 0.71555 1.71903 
136 1.27577 1.0383 
137 1.24248 1.04497 
138 0.781746 1.51823 
139 1.69509 1.03794 
140 0.849142 2.59432 
141 0.754184 2.56417 
142 1.67841 1.04029 
