0 1.41423 1.27062 
1 0.896818 1.34671 
2 0.832577 2.32608 
3 1.21383 1.78399 
4 1.00846 1.18431 
5 1.43504 1.41276 
6 0.623727 2.14615 
7 1.84604 1.22247 
8 0.828688 2.60868 
9 0.993833 2.24446 
10 0.812781 2.13898 
11 1.59716 1.14864 
12 1.28802 1.21014 
13 0.891952 2.44004 
14 1.35116 1.44152 
15 1.33886 1.04536 
16 0.689063 2.28075 
17 1.7259 1.47574 
18 1.24356 1.70126 
19 1.13511 2.28436 
20 1.54999 1.86547 
21 0.925618 2.1677 
22 1.50502 1.45989 
23 1.24817 1.04449 
24 0.933662 1.44345 
25 1.21974 2.1336 
26 1.18826 2.35248 
27 0.540817 2.71006 
28 0.528216 2.24032 
29 0.6405 2.53583 
30 0.670881 2.70152 
31 1.04986 1.97692 
32 0.544792 1.94877 
33 1.34568 1.78277 
34 0.529605 2.31318 
35 0.908505 2.49994 
36 0.437231 2.44176 
37 0.535913 1.82975 
38 1.09395 1.49862 
39 1.53038 1.54744 
40 0.534891 2.951 
41 1.54933 1.08765 
42 1.11804 2.04391 
43 0.584057 1.6984 
44 0.76357 2.08126 
45 0.576855 2.43766 
46 1.52622 1.64069 
47 1.60449 1.32351 
48 1.25459 2.05431 
49 1.30005 1.6792 
50 0.551598 2.24018 
51 0.954967 1.90787 
52 1.60907 1.72893 
53 1.46776 2.04551 
54 1.43934 1.03727 
55 1.50065 1.89167 
56 1.28589 1.92047 
57 0.487141 2.30384 
58 0.839849 1.75128 
59 0.653534 2.26447 
60 1.58644 1.17676 
61 1.23616 1.82155 
62 0.840797 1.95153 
63 0.660222 2.3758 
64 1.27885 1.71856 
65 0.542472 2.33594 
66 0.586072 2.92701 
67 1.06723 2.49695 
68 0.781521 1.94172 
69 1.07396 2.27905 
70 1.14581 1.43382 
71 1.26441 1.96571 
72 0.586535 2.89971 
73 1.25584 2.16419 
74 1.85431 1.23779 
75 0.977525 2.11569 
76 1.06515 2.40817 
77 1.1145 2.42218 
78 1.24135 1.63796 
79 1.31728 1.22372 
80 1.46595 1.29185 
81 1.22588 1.62847 
82 0.497727 2.36147 
83 0.775372 1.92421 
84 1.33313 2.02031 
85 1.42078 1.39858 
86 0.852697 2.4805 
87 1.25487 1.90766 
88 1.15671 1.65974 
89 0.858453 1.58685 
90 0.833175 1.47753 
91 1.69178 1.35017 
92 1.01379 2.13106 
93 1.16015 2.23182 
94 0.610317 2.21657 
95 1.36386 1.08273 
96 1.20466 2.26408 
97 1.60876 1.53572 
98 0.508685 2.94936 
99 0.902732 1.24223 
100 1.05155 1.20172 
101 0.801059 2.44148 
102 1.01089 2.12497 
103 1.10668 1.59672 
104 1.01965 2.57476 
105 1.08179 1.4302 
106 0.593044 2.21905 
107 0.90567 1.45158 
108 0.66342 2.26757 
109 1.26091 1.78591 
110 0.584595 2.03848 
111 1.10489 1.659 
112 1.27736 1.96679 
113 1.02615 1.97236 
114 0.562207 2.5295 
115 0.468479 2.96318 
116 1.09562 1.31906 
117 1.24914 2.27451 
118 1.35566 1.94284 
119 0.69711 2.29563 
120 0.902879 2.67021 
121 1.48512 1.97386 
122 1.38207 1.02335 
123 1.03045 1.38711 
124 0.688653 2.26897 
125 1.70679 1.67653 
126 0.598925 2.64517 
127 0.82619 2.6084 
128 1.23616 1.36712 
129 1.23533 2.3192 
130 1.31288 1.32572 
131 1.07056 1.30917 
132 1.37913 1.18167 
133 1.24406 1.82464 
134 1.42144 1.44939 
135 1.76203 1.57462 
136 0.819601 2.27894 
137 1.16685 2.14269 
138 0.963648 2.27731 
139 0.733633 2.48123 
140 1.2823 1.39286 
141 0.55541 2.87464 
142 1.64067 1.07702 
143 1.36545 1.42962 
144 1.22518 1.23838 
145 0.631941 1.93985 
146 0.581631 2.3282 
147 1.45312 1.14609 
148 1.41791 1.26294 
149 0.634186 2.75949 
150 1.56896 1.33614 
151 1.16845 2.09986 
152 1.61377 1.82302 
153 1.09332 2.42075 
154 0.944834 1.2312 
155 1.78906 1.40938 
156 0.639769 2.60283 
157 0.566843 1.95826 
158 1.82299 1.08323 
159 1.01773 2.2394 
160 1.65707 1.15769 
161 1.55878 1.57617 
162 0.657024 1.82646 
163 1.67256 1.58777 
164 1.11477 2.04573 
165 0.832278 1.32918 
166 0.682049 2.61435 
167 0.461614 2.43024 
168 0.869222 1.87605 
169 0.77644 2.17815 
170 0.733092 1.81836 
171 0.92484 2.04023 
172 0.922608 1.23514 
173 1.07147 2.47112 
174 1.23605 1.76974 
175 1.61779 1.25903 
176 0.995686 1.638 
177 0.953386 1.30355 
178 0.790342 2.78311 
179 0.674785 2.26209 
180 1.2878 1.15539 
181 1.69178 1.71054 
182 1.06993 1.87637 
183 1.70303 1.50394 
184 1.43623 1.14198 
185 0.646353 1.99264 
186 0.658673 2.33364 
187 1.08304 1.76614 
188 0.534031 2.38002 
189 0.614011 2.22764 
190 0.580677 1.97303 
191 0.869266 1.92132 
192 1.30238 1.4361 
193 1.8036 1.09451 
194 1.67018 1.58953 
195 0.935786 1.18704 
196 1.3437 1.17935 
197 0.923613 1.82087 
198 1.51797 1.05387 
199 1.31869 1.93333 
200 1.13373 1.76931 
201 0.820776 1.6572 
202 1.41393 1.54312 
203 0.908062 1.21545 
204 0.844415 1.71175 
205 1.7515 1.42099 
206 1.04965 2.0326 
207 0.603085 1.66965 
208 1.0649 2.46099 
209 0.453446 2.83341 
210 1.3799 1.32922 
211 1.16088 1.16763 
212 1.21856 1.67105 
213 1.25153 1.9875 
214 1.04262 1.66578 
215 1.25562 1.12149 
216 1.48238 1.44005 
217 1.21003 1.07089 
218 1.04974 1.77866 
219 1.8539 1.39695 
220 1.37637 1.70017 
221 1.77353 1.15449 
222 1.58875 1.53356 
223 0.833657 2.58896 
224 1.48837 0.994007 
225 1.26471 1.52255 
226 1.17037 1.48922 
227 0.572482 2.61259 
228 0.582941 2.86568 
229 1.46164 1.93612 
230 0.89667 2.59936 
231 1.54431 1.19494 
232 1.42776 2.09763 
233 1.43793 1.502 
234 1.20221 1.14542 
235 1.11759 1.37861 
236 0.931425 1.25029 
237 0.720341 2.79551 
238 1.14946 2.01726 
239 0.997254 1.88214 
240 1.36335 1.34126 
241 1.18117 1.46472 
242 1.41155 1.09109 
243 0.854437 1.61886 
244 0.594065 1.85846 
245 1.48294 1.25543 
246 1.20312 1.2758 
247 1.09632 1.88584 
248 0.762471 1.5927 
249 0.946888 2.07685 
250 1.41348 1.21137 
251 0.716596 2.69906 
252 0.706307 2.32779 
253 0.932479 2.54539 
254 0.644025 2.39847 
255 0.819799 1.48653 
256 1.66598 1.07596 
257 0.66172 2.04849 
258 1.37008 2.13886 
259 1.12003 1.52548 
260 0.847238 2.67543 
261 0.948332 1.66281 
262 0.50339 2.02542 
263 0.805596 2.02746 
264 1.65622 1.64651 
265 0.815242 1.71336 
266 1.31372 1.15868 
267 0.879724 1.35179 
268 1.21778 2.0936 
269 1.62902 1.18207 
270 0.5103 2.71277 
271 0.96461 1.3803 
272 0.550709 2.15762 
273 1.42434 1.0842 
274 1.07223 2.00289 
275 1.66147 1.032 
276 0.512414 2.81603 
277 1.19226 1.43637 
278 1.7564 1.45981 
279 0.848808 1.90686 
280 1.03982 1.76603 
281 1.04043 1.5444 
282 0.748949 2.17389 
283 1.88329 1.30255 
284 0.910641 1.94494 
285 1.55114 1.73065 
286 1.41333 1.54655 
287 0.855896 1.38471 
288 1.12731 1.62148 
289 0.958558 2.1635 
290 1.27528 1.9102 
291 1.37099 1.19193 
292 1.54723 0.996178 
293 0.70327 1.85904 
294 1.14547 2.22955 
295 1.0273 1.93555 
296 1.25022 2.09243 
297 1.52688 1.1821 
298 0.849196 2.09821 
299 1.83473 1.43438 
300 1.24314 1.60848 
